In the Grimm’s fairy tale,the Pied Piper of Hamelin is described as “pied” because he does what?	WEARS COLORFUL CLOTHING	What year marked the first time the U.S. celebrated July 4th with an official display of fireworks?	1777 *CORRECT*	Built in 1752,the world’s oldest existing zoo is located in what European city?	VIENNA
Though they’ve all been in more than one,which of these actors has appeared in the most Spike Lee films?	JOHN TURTURRO	If you played the July 4th “greased watermelon” pool game on the continent where the fruit originated,you’d be where?	AFRICA	By definition,tephrochronology is a scientific technique to date old objects by examining the age of what?	VOLCANIC ASH
Costing about $2,500 as of 2010,the Tata Nano is a car built and targeted for sale chiefly in what country?	INDIA	Which of these phrases appears in both the Declaration of Independence and the Gettysburg Address?	ALL MEN ARE CREATED EQUAL	The majority of what planet’s twenty-seven moons are named after Shakespearean characters?	URANUS
As of 2010,which of these countries has elected not one,but two,female presidents in its history?	PHILLIPPINES	Allegedly held by four immigrants to prove who was the most patriotic,the first winner of Nathan’s Hot Dog Eating contest was what?	AN IRISHMAN	Whereas a group of crows is known as a “murder,” what word is used to describe a group of ravens?	UNKINDNESS
What do the six flags historically stand for in the Six Flags amusement park chain?	GOVERNMENTS OF TEXAS	Which of these Founding Fathers signed both the Declaration of Independence and the U.S. Constitution?	BENJAMIN FRANKLIN	Like “The Sopranos,” which of these classic sitcoms was also set in New Jersey?	CHARLES IN CHARGE
In 1871, Henry Stanley found explorer David Livingstone in Ujiji,a town in what modern country?	TANZANIA	Many vexillologists have poked holes in the famous legend associated with what Revolutionary War figure?	BETSY ROSS	Going above and beyond the call of duty,what “Grey’s Anatomy” doctor once donated part of their liver to another character?	MEREDITH
Girl detective Nancy Drew made her debut in the 1930 book titled “The Secret of the” what?	OLD CLOCK	Popular on holiday playlists,what CCR song contains the line “I can remember the Fourth of July”?	BORN ON THE BAYOU	In the “Star Trek” episode “Whom Gods Destroy,” Captain Kirk famously smooches a green alien seductress named what?	MARTA
Expressed using old-fashioned slang terms for money,which amount is equal to twenty dollars?	ONE SAWBUCK & TWO FINS	Because her house was too small,Mary Pickersgill chose to sew the huge “Star Spangled Banner” flag at a Baltimore what?	BREWERY	Given his love of beer,it should come as no surprise that “Family Guy” patriarch Peter Griffin has what middle name?	LOWENBRAU
Commonly used in the shower, a loofah is the fibrous interior of which of the following?	TROPICAL GOURD	Many historians believe Paul Revere made his famous midnight ride on a horse with what name?	BROWN BEAUTY	As of 2012,”The Amazing Race” has featured “Pit Stops” in all but which of these Asian countries?	LAOS
Roughly how far apart are Tora Bora and Bora Bora?	9690 MILES *CORRECT*	Who is the only U.S. president to be born on the Fourth of July?	CALVIN COOLIDGE	Winning 13 altogether,which of the following titles holds the record for most Emmy wins for a TV miniseries,as of 2012?	JOHN ADAMS
Which of these artists is notorious for singing through Auto-Tune pitch correction software?	TPAIN	“According to local lore,what city’s residents became the first Americans to delcare independence on May 20,1775”?	“CHARLOTTE,NORTH CAROLINA”	During his 1992 appearance on “The Arsenio Hall Show,” Bill Clinton played what classic song on the saxophone?	HEARTBREAK HOTEL
So named because it was once believed to cure kidney stones, nephrite is a mineral also known as what?	JADE	“Though it soon became worthless,” what was the name of the currency used by the Colonies during the American Revolution?	CONTINENTALS	On “Gilligan’s Island,” it is revealed that Ginger Grant was set to star in what play before being shipwrecked on the island?	A PYRAMID FOR TWO
In the classic 1942 movie “Bambi,” what is Bambi’s first word?	BIRD	Sitting just across a river from each other,what two cities jointly celebrate Canada Day and the Fourth of July with a huge fireworks display?	DETROIT AND WINDSOR	According to Bill Cosby,instead of an attorney,Clair Huxtable was originally going to be a Dominican woman who worked as a what?	PLUMBER
Selling 5 million copies in just two days,what Ernest Hemingway work was first published in Life magazine?	THE OLD MAN AND THE SEA	“In 1817,Fourth of July celebrations included the start of construction on what public works project?”	ERIE CANAL	The dramatic 1967 series finale of “The Fugitive” culminates with Dr.Kimble fighting the one-armed man in what loaction?	AMUSEMENT PARK
How many U.S. state capitals have the word “city” in their name?	4 *CORRECT*	“At the end of “North by Northwest,” Eva Marie Saint dangles perilously just below which president on Mt. Rushmore”?	GEORGE WASHINGTON	Which of these classic TV catchphrases was never actually uttered verbatim on the show it’s associated with?	BEAM ME UP, SCOTTY!
In the classic 1942 movie “Bambi,” what is Bambi’s first word?	BIRD	Before it was set to music,the first line of the poem that became “America The Beautiful” read “O beautiful,for” what?	HALCYON SKIES	Nine years before the Oscars did it,the Emmys became the first major awards show to be broadcast in color in what year?	1957 *CORRECT*
In Travel & Leisure’s 2010 survey, what city unseated Miami as having the most attractive residents in the U.S.?	CHARLESTON	“In a non-leap year,an alternate way of wishing someone a good Fourth of July is saying what”?	“””HAPPY 185TH DAY OF THE YEAR!”””	The top four most-watched sitcom finales of all time include all but which of the following?	THE COSBY SHOW
In his illustrious career as a daredevil, Evel Knievel attempted to jump all but which of these obstacles?	74 NEW YORK CABS	“Measuring 255 ft. by 505 ft,the largest U.S. flag ever made debuted in 1996 when it was hung from what landmark?”	HOOVER DAM	In his thirty-eight year career,Big Bird has appeared on all but which of these game shows?	WHEEL OF FORTUNE
The famous 4-note opening to Beethoven’s Fifth Symphony consists of three quick G notes followed by a long what?	E FLAT	“Spoken in the 1929 short “The Karnival Kid,” the first line ever uttered by Mickey Mouse was which of these 4th of July faves”?	“””HOT DOGS!”””	“I am not taking a pig to the Dairy Queen!” is a quote from Anthony on “Designing Women” in reference to what character’s pet?	SUZANNE
Which of these names never appeared on the infamous “enemies list” kept by Nixon’s White House counsel?	WALTER MATTHEU	“Though it was still under construction,who was the first U.S. president to live in the White House”?	JOHN ADAMS	Which of these long-running programs began as a radio show in 1945,making the jump to television two years later?	MEET THE PRESS
What are the dimensions of Leonardo da Vinci’s famous painting, “Mona Lisa”?	30 TALL BY 21 WIDE	Who wrote of a person’s right to “life,liberty and estate” years before Thomas Jefferson tweaked the phrase in 1776?	JOHN LOCKE	In season 5 of “Dancing With The Stars,” Marie Osmond famously fainted after performing what fast-paced dance?	SAMBA
Famous pediatrician and author Dr. Benjamin Spock won an Olympic gold medal in what sport?	ROWING	What singer pioneered “personalized” versions of the national anthem with this nontraditional arrangement at the 1968 World Series?	JOSE FELICIANO	Before achieving fame in Hollywood,Brad Pitt,Matthew Perry and Hilary Swank all appeared on what ’80s sitcom?	GROWING PAINS
Founded in 1885, Washington, D.C.’s Gridiron Club is a prestigious organization for what professionals?	JOURNALISTS	Which of these actors has never portrayed Abraham Lincoln?	KEVIN KLINE	Though it’s nothing to laugh at,a running gag involving misdiagnoses on “House” spawned what catchphrase?	“IT’S NEVER LUPUS”
Which of these monarchs is the only one to have ruled England longer than than its current queen, Elizabeth II?	VICTORIA	Thomas Jefferson is credited with inventing all but which of the following?	LAZY SUSAN	When he stumbled onto the set,a real-life criminal on the run once surrendered to actors dressed as cops on what TV show?	HOMICIDE: LIFE ON THE STREET
In all seriousness, the satirical newspaper The Onion has tried and failed to win what prestigious journalism award?	PULITZER PRIZE	Beginning with the words “I celebrate myself,” what classic American work of literature was first published on July 4th?	LEAVES OF GRASS	Which of these classic TV tough guy characters spoke both French and Vietnamese?	THOMAS MAGNUM
Who is the only character mentioned by name in the famous opening crawl at the start of the 1977 movie “Star Wars”?	PRINCESS LEIA	The hopeful song “America” in the Broadway musical “West Side Story” contains all but which of these lines?	LIVING A DREAM IN AMERICA	The theme song for a popular ’70s sitcom lists all but which of these historical women,noting “And then there’s Maude”?	CATHERINE THE GREAT
The melody for the wedding song known as “Here Comes The Bride” is from what Wagner opera?	LOHENGRIN	Which of these inspirational events in American history took place on the Fourth of July?	“LOU GEHRIG’S “LUCKIEST MAN SPEECH”	The year after she won an Emmy, who withdrew from the Emmys,saying her “material” did not warrant another nomination?	KATHERINE HEIGL
The name of a type of Asian dumpling, “won ton” is Chinese for what two words?	CLOUD,SWALLOW	“What country’s quest for independence began with a priest’s fiery 1810 speech known as “The Cry of Dolores”?	MEXICO	In the last season of “MacGyver,” a dream sequence reveals MacGyver’s first name to be what?	ANGUS
For a device he created that aids “Buoying Vessels Over Shoals,” who is the only U.S. president ever awarded a patent?	ABRAHAM LINCOLN	“Celebrating the 4th since 1785,what state’s town of Bristol is home to America’s oldest Independence Day parade”?	RHODE ISLAND	After the pilot, “The Flagstones” were changed to “The Flintstones” to avoid confusion with characters in what comic strip?	HI AND LOIS
Unlike its source material, which of these ’90s film adaptations features a happy ending?	THE SCARLET LETTER	Suspicious of increasing federal power,what was the only state to boycott the 1787 Constitutional Convention?	RHODE ISLAND	In a ratings stunt,what legal drama once had viewers call a 900 number to determine the guilty party?	MATLOCK
Used to describe a carefree lifestyle, “bohemian” refers to an area in what modern day country?	CZECH REPUBLIC	At the 1969 Woodstock festival,Jimi Hendrix played a famous virtuoso rendition of what patriotic song?	STAR-SPANGLED BANNER	On an episode of “Night Court,” it is revealed that Bull’s IQ,which looks the same turned upside down,is what?	181 *CORRECT*
A classic episode of “Cheers” features Coach singing a song about Albania to the tune of what standard?	WHEN THE SAINTS GO MARCHING IN	Though the statue depicts a woman with wings,the “Emmy” derives its name from “Immy,” a nickname for an early what?	TV CAMERA TUBE	The finale of “The Fresh Prince of Bel-Air” features characters from which of these sitcoms as potential buyers of the Banks’s home?	DIFF’ RENT STROKES
In the series finale of “M*A*S*H*,” the last aerial shot reveals what word spelled out in stones on the launch pad?	GOODBYE	On October 1,1962,who introduced Johnny Carson as the new host of “The Tonight Show”?	GROUCHO MARX	In an Emmy acceptance speech,who once joked, “This is all very well and good,but I’m still bald”?	LARRY DAVID
Inspired by a 1,400-pound gift given to Andrew Jackson,on “The West Wing” President Bartlet held what special workday?	BIG BLOCK OF CHEESE DAY	Fred Kaps,the man who had to follow The Beatles after their debut on “The Ed Sullivan Show,” was what type of performer?	MAGICIAN	Though it was never spoken,the badge of TV detective “Columbo” revealed his first name to be what?	FRANK
Starring Art Carney as a police chief who uses his best friend to help him solve crime,a short-lived 1977 series had what name?	LANIGAN’S RABBI				
