In which English town or city would you find The Christmas Steps	Bristol	Which Pioneer Black Singer/Songwriter Dedicated An Oscar To Nelson Mandella	Stevie Wonder	What is latke	A potato pancake
On which river is Rome located	Tiber	What is the process of splitting atoms called	Fission	Surgical pincers	Forceps
96% of American children can recognise - who	Ronald MacDonald	What sort of wood was Noah's Ark made from	Gopher wood	Which Country Won The Eurovision Song Contest In 2008	Poland
 The female American Oyster lays an average of 500 million eggs per year. Usually only one oyster out of the bunch reaches __________	Maturity	What area gets its name from the Greek word for bear	Arctic because great  bear over it	The via appia went from brindisi to ______	Rome
What are the grinding teeth called	Molars	Which UK artist painted The Rakes Progress in the 1700s	William Hogarth	The Lockheed F-117 Nighthawk Was The First Of Which Type Of Aircraft 	Stealth 
A one-humped camel is called a _________.	Dromedary	Who wrote the novel Invisible Man in 1952	Ralph Waldo Emerson	Who composed the music for the musical Showboat	Jerome kern
In 2001 one active UK warship named after an Englishman who	Sir Winston Churchill	Harmatophobia is the fear of what	Sexual Incompetence	This is the length, in feet, of a regulation Snooker table	12
What country has the most bookshops per head population	New Zealand	What Was The Bon Jovi's First UK Top Ten Hit	You Give Love A Bad Name	Damascus is the capital of ______	Syria
Which U.S. state has the least rainfall	Nevada	From what coast do dalmatian originate	Dalmatian coast	Who was the Greek equivalent of the Roman god Cupid	Eros
Who Sang The Smokin Dance Hit "Feel It" Including The Featured Artist	Tamperer Feat Maya (Pepper)	In transport terms, what is an ACV	Air cushioned vehicle hovercraft	What is the basic unit of currency for Romania ?	Leu
 Legal Terms: A supplement to a will.	Codicil	One in four Americans has done what	Appeared on TV	In which month do russians celebrate the october revolution	May
Edward Whymper was the first to do what	Climb Matterhorn	Which Greek hero finally tamed Pegasus	Bellerophon	Which Countries Collectively Are Known As Benelux 	Belgium, Netherlands, Luuxemborg 
A 1957 title recorded by the Crickets, was a line taken from the classic John Ford Western's 'The Searchers'. What was the title	That'll Be the Day	Who founded the Ballets Russe in 1909	Serge diaghilev	What name is given to the study of living things in their environment	Ecology
Opperman what is the capital of iowa	Des moines	This city was the headquarters of the British East India Company until 1708	Bombay	What Was Simply Reds First Ever Top Ten Hit	Holding Back The Years
Saanen, Hongtong & Toggenburg Are All Breeds Of Which Animal	Goats	Which ocean can yoU.S.wim in from the Seychelles	Indian	Of what continent is cyprus a part	Asia
Which 9-fingered pop pianist starred in the film Its all Happening	Russ	What has no reflection, no shadow, and can't stand the smell of garlic	Vampires	Which is the largest of the Society Islands	Tahiti
A Silver Fern Is The Emblem Of Which Nations Rugby Union Team? 	New Zealand 	Over 75% of the Earth's surface is covered by some form of _____.	Water	Which great city replaced its hereditary kings with chief magistrates in 683 bc	Athens
What is the Latin word for liquid produced by the Ficus Elastica	Latex	Which garment traditionally contains eight sections of material	Kimono	Who Had "Self Control" In 1984	Laura Brannigan
What is the fear of parents-in-law known as	Soceraphobia	Which element makes up 2.6% of the Earth's crust	Magnesium	Acetic Acid Is More Commonly Known As What? 	Vinegar 
Which is the only work by Dukas most people have ever heard of	The sorcerer's apprentice	If its 4:00pm in Seattle, Washington what time is it in Portland, Oregon?	4:00pm	A coral island consisting of a ring of rock enclosing a central lagoon is a(n) ________.	Atoll
What queen were the virgin islands named for in 1627 	Elizabeth i 	What company introduced the first commercial minicomputer 65	DEC	Which of the four Horsemen of Apocalypse is known as Christ	War
What did henry shrapnel invent	Exploding shell	The French call it Gulf de Gascoine what's its English name	Bay of Biscay	What Is Tthe Mark Behind Which Dart Player Must Stand Called 	The Oche 
What's the collective noun for a group of gulls	Colony	Which Award WinningMovie Ended With The Line "Hey Can I Try On Your Yellow Dress"	Tootise	Des Moines is the capital of ______?	Iowa
The American Society for Prevention of Cruelty to Animals (aspca) was formed in what year	1866	Who commanded Bill Jukes Cecco Noodler Skylights Starkey	Captain Hook	Where did Clark Kent usually change into his Superman Costume in the Daily Planet building	Store Room
In Pac Man eating what was worth 5000 points	Banana	What happened to Catherine Eddowes on 30th September 1888	Met Jack the Ripper	A large S.American vulture	Condor
"What Did My True Love Give To Me On The ""Nineth"" Day Of Christmas" 	9 Ladies Dancing 	In which television series do the characters Doctor Carter and Doctor Benton appear	E r	What is the most common metallic ore in the Earths crust	Aluminium
What is the Capital of: Virgin Islands	Charlotte amalie	Whose Middle Names Are "Peter George St John De Baptiste De La Salle"	Brian Eno (No Wonder He Changed It)	In which city is the Royal Mile? 	Edinburgh 
What does Do Loop do for a living	Computer programmer	What Is An Egg Plant 	An Aubergine 	Who is Anne Catherick in the title of an 1859 novel?	The Woman in White
What Did You Associate With Rod Hull ? 	Emu 	In Which Sport Might You Come Across An Albertross 	Golf 	What is another name for iron oxide ?	Rust
Which famous Englishwoman was born in Florence on 12th May 1820,where her well-to-do parents were temporarily resident	Florence nightingale	Which TV program "returned control" to you at its conclusion	Outer limits	Basketball: The Seattle ________.	Supersonics
What is the opposite of nocturnal	Diurnal	What race's runners refer to the noisy section along wellesley college as the "screech tunnel"	The boston marathon	For what country did Columbus make his historic voyage?	Spain
Which Saint is said to have carried his own head for six miles after his death?	St Denis	Who was the first British monarch to live in Buckingham Palace	Queen victoria	On Which Modern Continent Did Tyrannosaurus Live 	North America 
Five out of six of the Village people have got what	Moustaches	Captain Hook, Tiger Lily, and Tinker Bell are characters in what story?	Peter Pan	In which 1970's films does Dustin Hoffman play the character 'David Sumner' ? 	Straw Dogs 
In Watership Down rabbit language what is a hrududu	A motor car	What did pocahontas do to entertain the colonists	Cartwheels	Of what mineral is limestone composed of	Calcite
Who is Aladdin's father	Mustapha the tailor	Which French philosopher and political thinker wrote The Social Contract in 1762	Rousseau	What two sports use mallets	Croquet - Polo
Which brother sister won Wimbledon mixed doubles in 1980	John Tracy Austin	What food has a name that means twice cooked? 	Biscuit 	Which Movies Star Was Famous For The Phrase 'You Dirty Rat'' 	James Cagney 
What can be a font, architectural style or novel type	Gothic	Who painted Les Parapluies in about 1883	Pierre auguste renoir	What is the most common Spanish surname	Garcia
In what country is the waterloo battlefield 	Belgium 	Who is the first gym leader you fight in 'Pokémon' for the Game Boy?                                                                 	Brock	An 18th century law in Britain banned the poor from having what	Gin - they were too pissed
Which Classic Tv Character Was Played By "Sorrell Brooke" Between (1979-1985)	Boss Hog	Which Girl Band Had A Hit With The Song “Really Saying Something”?	Bananarama	What 80s show is Frasier a spinoff of?	Cheers!
In Which Modern Day Country Would You Find The Region Known As Transylvania 	Romania 	Cassiterite is the ore what is extracted	Tin	Seawood's Folly is better known as what today	Alaska
Who Were The Original Members Of Suede	Brett Anderson, Bernard Butler, Mat Osman, Simon Gilbert, And Justine Frischmann	Where in Australia were British satellites launched in early 70s	Woomera	What is the art of tracing designs and making impressions of them	Lithography
Who Was Time Magazines Man Of The Year In 1938	Adolf Hitler	Stadler and Waldorf were critics who appeared in which TV show	The muppets	From where are walloons	Belgium
March 21st to April 20th is what Star sign	Aries	In which country is the Great Victoria Desert?	Australia	"What is the origin of The X In ""Xmas""? " 	X is the first letter of the word christ in latin 
Where is the city of Brotherly Love	Philadelphia	What is the offspring of a female horse and a male donkey	Mule	From which Shakespeare play is this line taken: "To be or not to be?"	Hamlet
1300 to 1500 it was illegal for Englishmen to have 3 what a day	Meals	What is tripsophillia	Arousal from massage	What color is mary poppin's umbrella	Black
In 1959, Berry Gordy Jr. started a small record company called 	Motown 	Old lady from pasadena	The little old lady from pasadena a little old lady	Saint Andrew is the Patron Saint of Scotland and where else	Russia
What Film Won The Oscar For Best Visual Effects Back In 1984	Indiana Jones (Temple Of Doom)	Which Musical Contains The Song, “Oh What A Beautiful Morning”	Oklahoma	After recording 'The Nitty Gritty', who released the rhyming 'Name Game'	Shirley Ellis
Racing driver James Hunts nickname was Hunt the what	Shunt	Hippopotomonstrosesquippedaliophobia is a fear of ____	Long words	Hockey: The Edmonton __________.	Oilers
Where is the kitty hawk	Smithsonian	What is the capital of the overseas department and administrative region of France, Réunion?	Saint-Denis	And what is the first	The Whirlpool
Which British comedian became well known for his broken microphone routine? 	Norman Collier 	Which houses fought the War of the Roses?	Lancaster and York	Device for viewing a revolving or oscillating object by making the object appear to be at rest	Stroboscope
Calvin and Hobbes artist.	Bill watterson	Approximately how many dimples are in a golf ball?	Between 300 and 500	What is the third most popular meal ordered in sit down restaurants in the U.S.	Spaghetti
In the US what job has an average IQ of 104	Policeman	The study of inland water is known as	Hydrology	How many folds does a Monopoly board have?	One
Name the actor who played the leading role in "The Good, the Bad, and the Ugly".	Clint Eastwood	What country launched its first space rocket January 1961	Italy	In which sport is the Cy Young Trophy awarded?	Baseball
